Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Consent-ReceiveSMSMessagesExample.json	561	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/SpecimenDefinition-SpecimenConservationExample.json	809	6	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-lab-task-activity.json	3493	157	0	0	0	0	0	1556	0	1570	0	0	0	0	0	0	0	0	0	0	358	1348	0	0	0	8	0	0
fsh-generated/resources/Organization-ImplementingPartnerOrganizationExample.json	871	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/Device-TestingPlatformExample.json	425	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/Organization-FundingOrganizationExample.json	801	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-art-regimen-switched-or-substituted.json	3461	123	0	0	0	0	0	1297	0	1327	0	0	0	0	0	0	0	1	0	0	376	1283	0	0	0	9	0	1
fsh-generated/resources/Observation-BreastfeedingExample.json	750	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-sample-dispatched-to-lab.json	1518	54	0	0	0	0	0	1129	0	1044	0	0	0	0	0	0	0	0	0	0	242	900	0	0	0	5	1	0
fsh-generated/resources/Observation-ARVRegimenChangeExample.json	1116	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-performing-organization-province-index.json	1692	51	0	0	0	0	0	137	0	171	0	0	0	0	0	0	0	0	0	0	42	115	0	0	0	1	0	0
fsh-generated/resources/MedicationRequest-ARVRegimenMedicationRequestRegimenChangedExample.json	802	5	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-result-dispatched-to-facility.json	1442	41	0	0	0	0	0	951	0	960	0	0	0	0	0	0	0	0	0	0	235	1363	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-device-for-testing.json	1214	29	0	0	0	0	0	1251	0	1274	0	0	0	0	0	0	0	1	0	0	264	1577	0	0	0	6	0	1
